Block Type,96well,,,,,,,,,,,,,,,,,,,
Chemistry,SYBR_GREEN,,,,,,,,,,,,,,,,,,,
Experiment File Name,D:\Applied Biosystems\StepOne Software v2.1\experiments\Ana\2017_Nutrients\Ofav\Ofav_Nut_Plate25.eds,,,,,,,,,,,,,,,,,,,
Experiment Run End Time,2018-10-29 11:03:12 AM EDT,,,,,,,,,,,,,,,,,,,
Instrument Type,steponeplus,,,,,,,,,,,,,,,,,,,
Passive Reference,ROX,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
Well,Sample Name,Target Name,Task,Reporter,Quencher,C_,Cт Mean,Cт SD,Quantity,Quantity Mean,Quantity SD,Automatic Ct Threshold,Ct Threshold,Automatic Baseline,Baseline Start,Baseline End,Comments,HIGHSD,NOAMP,EXPFAIL
A1,NTC,Ofav,UNKNOWN,SYBR,None,Undetermined,,,,,,0,0.02,1,3,39,,N,N,Y
A2,+,C,UNKNOWN,VIC,NFQ-MGB,13.9549884796,14.0394716263,0.1194772124,,,,0,0.02,1,3,12,,N,N,N
A2,+,D,UNKNOWN,FAM,NFQ-MGB,9.7347240448,9.7116699219,0.0326034538,,,,0,0.02,1,3,7,,N,N,N
A3,Sample 7,Ofav,UNKNOWN,SYBR,None,20.9332904816,20.898645401,0.0489955433,,,,0,0.02,1,3,19,,N,N,N
A4,Sample 7,C,UNKNOWN,VIC,NFQ-MGB,Undetermined,,,,,,0,0.02,1,3,39,,Y,Y,Y
A4,Sample 7,D,UNKNOWN,FAM,NFQ-MGB,26.4942054749,26.8918075562,0.5622942448,,,,0,0.02,1,3,25,,Y,Y,Y
A5,Sample 7,Ofav,UNKNOWN,SYBR,None,20.8640003204,20.898645401,0.0489955433,,,,0,0.02,1,3,19,,N,N,N
A6,Sample 7,C,UNKNOWN,VIC,NFQ-MGB,Undetermined,,,,,,0,0.02,1,3,39,,Y,N,Y
A6,Sample 7,D,UNKNOWN,FAM,NFQ-MGB,27.2894096375,26.8918075562,0.5622942448,,,,0,0.02,1,3,25,,Y,N,Y
A7,Sample 15,Ofav,UNKNOWN,SYBR,None,20.9639453888,20.9388084412,0.0355503596,,,,0,0.02,1,3,19,,N,N,N
A8,Sample 15,C,UNKNOWN,VIC,NFQ-MGB,32.25938797,32.0392608643,0.3113040328,,,,0,0.02,1,3,27,,N,N,N
A8,Sample 15,D,UNKNOWN,FAM,NFQ-MGB,25.5978889465,25.7439231873,0.2065222561,,,,0,0.02,1,3,24,,N,N,N
A9,Sample 15,Ofav,UNKNOWN,SYBR,None,20.9136695862,20.9388084412,0.0355503596,,,,0,0.02,1,3,18,,N,N,N
A10,Sample 15,C,UNKNOWN,VIC,NFQ-MGB,31.8191375732,32.0392608643,0.3113040328,,,,0,0.02,1,3,27,,N,N,N
A10,Sample 15,D,UNKNOWN,FAM,NFQ-MGB,25.8899555206,25.7439231873,0.2065222561,,,,0,0.02,1,3,24,,N,N,N
A11,+,Ofav,UNKNOWN,SYBR,None,8.352013588,7.4025144577,1.3427948952,,,,0,0.02,1,3,6,,Y,N,N
A12,NTC,C,UNKNOWN,VIC,NFQ-MGB,Undetermined,,,,,,0,0.02,1,3,39,,N,Y,Y
A12,NTC,D,UNKNOWN,FAM,NFQ-MGB,Undetermined,,,,,,0,0.02,1,3,39,,N,Y,Y
B1,Sample 1,Ofav,UNKNOWN,SYBR,None,20.9373855591,20.8310279846,0.1504136771,,,,0,0.02,1,3,19,,N,N,N
B2,Sample 1,C,UNKNOWN,VIC,NFQ-MGB,35.925655365,37.7294921875,2.5510077477,,,,0,0.02,1,3,28,,Y,N,N
B2,Sample 1,D,UNKNOWN,FAM,NFQ-MGB,26.3232192993,26.4751434326,0.2148545235,,,,0,0.02,1,3,25,,Y,N,N
B3,Sample 1,Ofav,UNKNOWN,SYBR,None,20.7246685028,20.8310279846,0.1504136771,,,,0,0.02,1,3,19,,N,N,N
B4,Sample 1,C,UNKNOWN,VIC,NFQ-MGB,39.5333251953,37.7294921875,2.5510077477,,,,0,0.02,1,3,28,,Y,N,N
B4,Sample 1,D,UNKNOWN,FAM,NFQ-MGB,26.6270694733,26.4751434326,0.2148545235,,,,0,0.02,1,3,25,,Y,N,N
B5,Sample 8,Ofav,UNKNOWN,SYBR,None,Undetermined,,,,,,0,0.02,1,3,39,,N,Y,Y
B6,Sample 8,C,UNKNOWN,VIC,NFQ-MGB,Undetermined,,,,,,0,0.02,1,3,39,,N,Y,Y
B6,Sample 8,D,UNKNOWN,FAM,NFQ-MGB,24.216381073,24.0917930603,0.1761940569,,,,0,0.02,1,3,22,,N,Y,Y
B7,Sample 8,Ofav,UNKNOWN,SYBR,None,Undetermined,,,,,,0,0.02,1,3,39,,N,Y,Y
B8,Sample 8,C,UNKNOWN,VIC,NFQ-MGB,Undetermined,,,,,,0,0.02,1,3,39,,N,Y,Y
B8,Sample 8,D,UNKNOWN,FAM,NFQ-MGB,23.9672050476,24.0917930603,0.1761940569,,,,0,0.02,1,3,22,,N,Y,Y
B9,Sample 16,Ofav,UNKNOWN,SYBR,None,20.5285072327,20.4966392517,0.0450681299,,,,0,0.02,1,3,20,,N,N,N
B10,Sample 16,C,UNKNOWN,VIC,NFQ-MGB,33.1053771973,33.1979408264,0.1309047341,,,,0,0.02,1,3,28,,N,N,N
B10,Sample 16,D,UNKNOWN,FAM,NFQ-MGB,26.4259147644,26.5506000519,0.1763316244,,,,0,0.02,1,3,25,,N,N,N
B11,Sample 16,Ofav,UNKNOWN,SYBR,None,20.4647712708,20.4966392517,0.0450681299,,,,0,0.02,1,3,19,,N,N,N
B12,Sample 16,C,UNKNOWN,VIC,NFQ-MGB,33.2905044556,33.1979408264,0.1309047341,,,,0,0.02,1,3,29,,N,N,N
B12,Sample 16,D,UNKNOWN,FAM,NFQ-MGB,26.6752853394,26.5506000519,0.1763316244,,,,0,0.02,1,3,25,,N,N,N
C1,Sample 2,Ofav,UNKNOWN,SYBR,None,20.3942203522,20.3428497314,0.0726476833,,,,0,0.02,1,3,18,,N,N,N
C2,Sample 2,C,UNKNOWN,VIC,NFQ-MGB,Undetermined,,,,,,0,0.02,1,3,39,,N,Y,Y
C2,Sample 2,D,UNKNOWN,FAM,NFQ-MGB,24.5883579254,24.6773872375,0.1259051114,,,,0,0.02,1,3,23,,N,Y,Y
C3,Sample 2,Ofav,UNKNOWN,SYBR,None,20.2914810181,20.3428497314,0.0726476833,,,,0,0.02,1,3,19,,N,N,N
C4,Sample 2,C,UNKNOWN,VIC,NFQ-MGB,Undetermined,,,,,,0,0.02,1,3,39,,N,Y,Y
C4,Sample 2,D,UNKNOWN,FAM,NFQ-MGB,24.7664146423,24.6773872375,0.1259051114,,,,0,0.02,1,3,23,,N,Y,Y
C5,Sample 9,Ofav,UNKNOWN,SYBR,None,21.1476287842,21.1597805023,0.0171851255,,,,0,0.02,1,3,18,,N,N,N
C6,Sample 9,C,UNKNOWN,VIC,NFQ-MGB,Undetermined,,,,,,0,0.02,1,3,39,,N,N,Y
C6,Sample 9,D,UNKNOWN,FAM,NFQ-MGB,25.4472789764,25.1891212463,0.3650901616,,,,0,0.02,1,3,24,,N,N,Y
C7,Sample 9,Ofav,UNKNOWN,SYBR,None,21.1719322205,21.1597805023,0.0171851255,,,,0,0.02,1,3,19,,N,N,N
C8,Sample 9,C,UNKNOWN,VIC,NFQ-MGB,Undetermined,,,,,,0,0.02,1,3,39,,N,N,Y
C8,Sample 9,D,UNKNOWN,FAM,NFQ-MGB,24.9309635162,25.1891212463,0.3650901616,,,,0,0.02,1,3,23,,N,N,Y
C9,Sample 17,Ofav,UNKNOWN,SYBR,None,20.0368652344,20.1844787598,0.2087583989,,,,0,0.02,1,3,18,,N,N,N
C10,Sample 17,C,UNKNOWN,VIC,NFQ-MGB,Undetermined,31.6265296936,,,,,0,0.02,1,3,39,,N,N,Y
C10,Sample 17,D,UNKNOWN,FAM,NFQ-MGB,24.876745224,24.9296569824,0.0748298764,,,,0,0.02,1,3,23,,N,N,Y
C11,Sample 17,Ofav,UNKNOWN,SYBR,None,20.3320941925,20.1844787598,0.2087583989,,,,0,0.02,1,3,19,,N,N,N
C12,Sample 17,C,UNKNOWN,VIC,NFQ-MGB,31.6265296936,31.6265296936,,,,,0,0.02,1,3,27,,N,N,N
C12,Sample 17,D,UNKNOWN,FAM,NFQ-MGB,24.9825706482,24.9296569824,0.0748298764,,,,0,0.02,1,3,23,,N,N,N
D1,Sample 3,Ofav,UNKNOWN,SYBR,None,27.0348587036,27.3916454315,0.5045726299,,,,0,0.02,1,3,25,,Y,N,N
D2,Sample 3,C,UNKNOWN,VIC,NFQ-MGB,Undetermined,,,,,,0,0.02,1,3,39,,N,Y,Y
D2,Sample 3,D,UNKNOWN,FAM,NFQ-MGB,24.6615962982,24.8521575928,0.2694930136,,,,0,0.02,1,3,23,,N,Y,Y
D3,Sample 3,Ofav,UNKNOWN,SYBR,None,27.7484321594,27.3916454315,0.5045726299,,,,0,0.02,1,3,26,,Y,N,N
D4,Sample 3,C,UNKNOWN,VIC,NFQ-MGB,Undetermined,,,,,,0,0.02,1,3,39,,N,Y,Y
D4,Sample 3,D,UNKNOWN,FAM,NFQ-MGB,25.04271698,24.8521575928,0.2694930136,,,,0,0.02,1,3,23,,N,Y,Y
D5,Sample 10,Ofav,UNKNOWN,SYBR,None,20.0000591278,20.2996234894,0.42364797,,,,0,0.02,1,3,18,,N,N,N
D6,Sample 10,C,UNKNOWN,VIC,NFQ-MGB,Undetermined,,,,,,0,0.02,1,3,39,,N,Y,Y
D6,Sample 10,D,UNKNOWN,FAM,NFQ-MGB,25.3945770264,25.4064941406,0.0168533437,,,,0,0.02,1,3,24,,N,Y,Y
D7,Sample 10,Ofav,UNKNOWN,SYBR,None,20.599187851,20.2996234894,0.42364797,,,,0,0.02,1,3,19,,N,N,N
D8,Sample 10,C,UNKNOWN,VIC,NFQ-MGB,Undetermined,,,,,,0,0.02,1,3,39,,N,Y,Y
