Block Type,96well,,,,,,,,,,,,,,,,,,,
Chemistry,SYBR_GREEN,,,,,,,,,,,,,,,,,,,
Experiment File Name,D:\Applied Biosystems\StepOne Software v2.1\experiments\Ana\2017_Nutrients\Ofav\Ofav_Nut_Rerun6.eds,,,,,,,,,,,,,,,,,,,
Experiment Run End Time,2018-11-06 12:00:30 PM EST,,,,,,,,,,,,,,,,,,,
Instrument Type,steponeplus,,,,,,,,,,,,,,,,,,,
Passive Reference,ROX,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
Well,Sample Name,Target Name,Task,Reporter,Quencher,C_,Cт Mean,Cт SD,Quantity,Quantity Mean,Quantity SD,Automatic Ct Threshold,Ct Threshold,Automatic Baseline,Baseline Start,Baseline End,Comments,HIGHSD,NOAMP,EXPFAIL
A1,NTC,Ofav,UNKNOWN,SYBR,None,Undetermined,31.1755771637,,,,,0,0.02,1,3,39,,N,N,Y
A2,NTC,C,UNKNOWN,VIC,NFQ-MGB,Undetermined,,,,,,0,0.02,1,3,39,,N,N,Y
A2,NTC,D,UNKNOWN,FAM,NFQ-MGB,Undetermined,,,,,,0,0.02,1,3,39,,N,N,Y
A3,NTC,B,UNKNOWN,FAM,NFQ-MGB,Undetermined,,,,,,0,0.02,1,3,39,,N,N,Y
A9,Sample 7,B,UNKNOWN,FAM,NFQ-MGB,Undetermined,29.9171714783,0.3514426649,,,,0,0.02,1,3,39,,N,N,Y
A10,NTC,Ofav,UNKNOWN,SYBR,None,31.1755771637,31.1755771637,,,,,0,0.02,1,3,29,,N,N,N
A11,NTC,C,UNKNOWN,VIC,NFQ-MGB,Undetermined,,,,,,0,0.02,1,3,39,,N,Y,Y
A11,NTC,D,UNKNOWN,FAM,NFQ-MGB,Undetermined,,,,,,0,0.02,1,3,39,,N,Y,Y
A12,NTC,B,UNKNOWN,FAM,NFQ-MGB,Undetermined,,,,,,0,0.02,1,3,39,,N,N,Y
B1,Sample 1,Ofav,UNKNOWN,SYBR,None,22.8487110138,22.4347305298,0.5854567885,,,,0,0.02,1,3,21,,Y,N,N
B2,Sample 1,C,UNKNOWN,VIC,NFQ-MGB,Undetermined,,,,,,0,0.02,1,3,39,,Y,N,Y
B2,Sample 1,D,UNKNOWN,FAM,NFQ-MGB,32.4578056335,31.9564743042,0.7089895606,,,,0,0.02,1,3,31,,Y,N,Y
B3,Sample 1,B,UNKNOWN,FAM,NFQ-MGB,27.8689231873,27.9690418243,0.1415891349,,,,0,0.02,1,3,26,,N,N,N
