Block Type,96well,,,,,,,,,,,,,,,,,,,
Chemistry,SYBR_GREEN,,,,,,,,,,,,,,,,,,,
Experiment File Name,D:\Applied Biosystems\StepOne Software v2.1\experiments\Ana\2017_Nutrients\Ofav\Ofav_Nut_Rerun5.eds,,,,,,,,,,,,,,,,,,,
Experiment Run End Time,2018-11-06 10:10:24 AM EST,,,,,,,,,,,,,,,,,,,
Instrument Type,steponeplus,,,,,,,,,,,,,,,,,,,
Passive Reference,ROX,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
Well,Sample Name,Target Name,Task,Reporter,Quencher,C_,Cт Mean,Cт SD,Quantity,Quantity Mean,Quantity SD,Automatic Ct Threshold,Ct Threshold,Automatic Baseline,Baseline Start,Baseline End,Comments,HIGHSD,NOAMP,EXPFAIL
A1,NTC,Ofav,UNKNOWN,SYBR,None,Undetermined,32.3044395447,,,,,0,0.02,1,3,39,,N,N,Y
A2,+,C,UNKNOWN,VIC,NFQ-MGB,14.5524778366,14.6192159653,0.0943819657,,,,0,0.02,1,3,11,,N,N,N
A2,+,D,UNKNOWN,FAM,NFQ-MGB,10.1646156311,10.1624698639,0.0030338988,,,,0,0.02,1,3,7,,N,N,N
A3,Sample 7,Ofav,UNKNOWN,SYBR,None,22.1097259521,21.8359260559,0.3872115314,,,,0,0.02,1,3,20,,N,N,N
A4,Sample 7,C,UNKNOWN,VIC,NFQ-MGB,Undetermined,38.2796821594,,,,,0,0.02,1,3,39,,N,Y,Y
A4,Sample 7,D,UNKNOWN,FAM,NFQ-MGB,26.4085712433,26.5347366333,0.1784261614,,,,0,0.02,1,3,25,,N,Y,Y
A5,Sample 7,Ofav,UNKNOWN,SYBR,None,21.5621261597,21.8359260559,0.3872115314,,,,0,0.02,1,3,20,,N,N,N
A6,Sample 7,C,UNKNOWN,VIC,NFQ-MGB,38.2796821594,38.2796821594,,,,,0,0.02,1,3,28,,N,Y,N
A6,Sample 7,D,UNKNOWN,FAM,NFQ-MGB,26.6609039307,26.5347366333,0.1784261614,,,,0,0.02,1,3,25,,N,Y,N
A7,Sample 15,Ofav,UNKNOWN,SYBR,None,25.3130683899,25.5405883789,0.3217605054,,,,0,0.02,1,3,23,,N,N,N
A8,Sample 15,C,UNKNOWN,VIC,NFQ-MGB,Undetermined,31.2377052307,,,,,0,0.02,1,3,39,,N,Y,Y
A8,Sample 15,D,UNKNOWN,FAM,NFQ-MGB,24.3979682922,24.4098129272,0.0167508442,,,,0,0.02,1,3,22,,N,Y,Y
A9,Sample 15,Ofav,UNKNOWN,SYBR,None,25.7681064606,25.5405883789,0.3217605054,,,,0,0.02,1,3,24,,N,N,N
A10,Sample 15,C,UNKNOWN,VIC,NFQ-MGB,31.2377052307,31.2377052307,,,,,0,0.02,1,3,26,,N,N,N
A10,Sample 15,D,UNKNOWN,FAM,NFQ-MGB,24.4216575623,24.4098129272,0.0167508442,,,,0,0.02,1,3,23,,N,N,N
A11,+,Ofav,UNKNOWN,SYBR,None,6.416162014,7.448387146,1.4597871304,,,,0,0.02,1,3,5,,Y,N,N
A12,NTC,C,UNKNOWN,VIC,NFQ-MGB,Undetermined,,,,,,0,0.02,1,3,39,,N,Y,Y
A12,NTC,D,UNKNOWN,FAM,NFQ-MGB,Undetermined,,,,,,0,0.02,1,3,39,,N,Y,Y
