Block Type,96well,,,,,,,,,,,,,,,,,,,
Chemistry,SYBR_GREEN,,,,,,,,,,,,,,,,,,,
Experiment File Name,D:\Applied Biosystems\StepOne Software v2.1\experiments\Ana\2017_Nutrients\Ofav\Ofav_Nut_Plate18.eds,,,,,,,,,,,,,,,,,,,
Experiment Run End Time,2018-10-26 13:28:54 PM EDT,,,,,,,,,,,,,,,,,,,
Instrument Type,steponeplus,,,,,,,,,,,,,,,,,,,
Passive Reference,ROX,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
Well,Sample Name,Target Name,Task,Reporter,Quencher,C_,Cт Mean,Cт SD,Quantity,Quantity Mean,Quantity SD,Automatic Ct Threshold,Ct Threshold,Automatic Baseline,Baseline Start,Baseline End,Comments,HIGHSD,NOAMP,EXPFAIL
A1,NTC,Ofav,UNKNOWN,SYBR,None,33.9083480835,23.6510543823,14.5060052872,,,,0,0.02,1,3,32,,Y,N,N
A2,+,C,UNKNOWN,VIC,NFQ-MGB,14.2730407715,14.3328208923,0.0845425352,,,,0,0.02,1,3,11,,N,N,N
A2,+,D,UNKNOWN,FAM,NFQ-MGB,9.7676839828,9.6730327606,0.133856371,,,,0,0.02,1,3,7,,N,N,N
A3,Sample 7,Ofav,UNKNOWN,SYBR,None,37.0794715881,36.819694519,0.3673829436,,,,0,0.02,1,3,35,,N,N,N
A4,Sample 7,C,UNKNOWN,VIC,NFQ-MGB,Undetermined,,,,,,0,0.02,1,3,39,,N,Y,Y
A4,Sample 7,D,UNKNOWN,FAM,NFQ-MGB,25.2879390717,25.2183837891,0.0983660221,,,,0,0.02,1,3,23,,N,Y,Y
A5,Sample 7,Ofav,UNKNOWN,SYBR,None,36.5599136353,36.819694519,0.3673829436,,,,0,0.02,1,3,35,,N,N,N
A6,Sample 7,C,UNKNOWN,VIC,NFQ-MGB,Undetermined,,,,,,0,0.02,1,3,39,,N,Y,Y
A6,Sample 7,D,UNKNOWN,FAM,NFQ-MGB,25.1488285065,25.2183837891,0.0983660221,,,,0,0.02,1,3,23,,N,Y,Y
A7,Sample 15,Ofav,UNKNOWN,SYBR,None,21.2714633942,21.3328895569,0.0868683606,,,,0,0.02,1,3,19,,N,N,N
A8,Sample 15,C,UNKNOWN,VIC,NFQ-MGB,35.2631721497,34.3227310181,1.3299819231,,,,0,0.02,1,3,30,,Y,N,N
A8,Sample 15,D,UNKNOWN,FAM,NFQ-MGB,27.9212341309,27.8550128937,0.0936509743,,,,0,0.02,1,3,26,,Y,N,N
A9,Sample 15,Ofav,UNKNOWN,SYBR,None,21.3943138123,21.3328895569,0.0868683606,,,,0,0.02,1,3,20,,N,N,N
A10,Sample 15,C,UNKNOWN,VIC,NFQ-MGB,33.3822937012,34.3227310181,1.3299819231,,,,0,0.02,1,3,30,,Y,N,N
A10,Sample 15,D,UNKNOWN,FAM,NFQ-MGB,27.7887916565,27.8550128937,0.0936509743,,,,0,0.02,1,3,26,,Y,N,N
A11,+,Ofav,UNKNOWN,SYBR,None,5.6081681252,5.6081681252,,,,,0,0.02,1,3,4,,N,N,N
A12,NTC,C,UNKNOWN,VIC,NFQ-MGB,Undetermined,,,,,,0,0.02,1,3,39,,N,Y,Y
A12,NTC,D,UNKNOWN,FAM,NFQ-MGB,Undetermined,,,,,,0,0.02,1,3,39,,N,Y,Y
B1,Sample 1,Ofav,UNKNOWN,SYBR,None,20.8419761658,20.805973053,0.0509174392,,,,0,0.02,1,3,19,,N,N,N
B2,Sample 1,C,UNKNOWN,VIC,NFQ-MGB,32.3467712402,32.3467712402,,,,,0,0.02,1,3,26,,N,N,N
B2,Sample 1,D,UNKNOWN,FAM,NFQ-MGB,23.9335346222,24.231842041,0.4218704104,,,,0,0.02,1,3,22,,N,N,N
B3,Sample 1,Ofav,UNKNOWN,SYBR,None,20.7699680328,20.805973053,0.0509174392,,,,0,0.02,1,3,19,,N,N,N
B4,Sample 1,C,UNKNOWN,VIC,NFQ-MGB,Undetermined,32.3467712402,,,,,0,0.02,1,3,39,,N,N,Y
B4,Sample 1,D,UNKNOWN,FAM,NFQ-MGB,24.5301494598,24.231842041,0.4218704104,,,,0,0.02,1,3,23,,N,N,Y
B5,Sample 8,Ofav,UNKNOWN,SYBR,None,26.2621250153,26.4176139832,0.2198946029,,,,0,0.02,1,3,24,,N,N,N
B6,Sample 8,C,UNKNOWN,VIC,NFQ-MGB,Undetermined,32.0107002258,,,,,0,0.02,1,3,39,,N,N,Y
B6,Sample 8,D,UNKNOWN,FAM,NFQ-MGB,23.6694564819,23.768945694,0.1406989992,,,,0,0.02,1,3,22,,N,N,Y
B7,Sample 8,Ofav,UNKNOWN,SYBR,None,26.573102951,26.4176139832,0.2198946029,,,,0,0.02,1,3,25,,N,N,N
B8,Sample 8,C,UNKNOWN,VIC,NFQ-MGB,32.0107002258,32.0107002258,,,,,0,0.02,1,3,26,,N,N,N
B8,Sample 8,D,UNKNOWN,FAM,NFQ-MGB,23.868434906,23.768945694,0.1406989992,,,,0,0.02,1,3,22,,N,N,N
B9,Sample 16,Ofav,UNKNOWN,SYBR,None,22.5641117096,21.9661750793,0.8456114531,,,,0,0.02,1,3,21,,Y,N,N
B10,Sample 16,C,UNKNOWN,VIC,NFQ-MGB,35.4355735779,34.9489212036,0.6882303953,,,,0,0.02,1,3,30,,Y,N,N
B10,Sample 16,D,UNKNOWN,FAM,NFQ-MGB,27.7541351318,27.7431812286,0.0154911587,,,,0,0.02,1,3,26,,Y,N,N
B11,Sample 16,Ofav,UNKNOWN,SYBR,None,21.3682365417,21.9661750793,0.8456114531,,,,0,0.02,1,3,19,,Y,N,N
B12,Sample 16,C,UNKNOWN,VIC,NFQ-MGB,34.4622688293,34.9489212036,0.6882303953,,,,0,0.02,1,3,29,,Y,N,N
